country_index,country_name,continent,week,ymd,week_of_period,treated,after,num_streams,cases,deaths,cases_per_million,deaths_per_million
sk,Slovakia,Europe,4,2018-06-22,4,0,0,1951592,0,0,0,0
sk,Slovakia,Europe,5,2018-06-29,5,0,0,1870786,0,0,0,0
sk,Slovakia,Europe,6,2018-07-06,6,0,0,1745975,0,0,0,0
sk,Slovakia,Europe,7,2018-07-13,7,0,0,1862954,0,0,0,0
sk,Slovakia,Europe,8,2018-07-20,8,0,0,1854906,0,0,0,0
sk,Slovakia,Europe,9,2018-07-27,9,0,0,1863128,0,0,0,0
sk,Slovakia,Europe,10,2018-08-03,10,0,0,1999346,0,0,0,0
sk,Slovakia,Europe,11,2018-08-10,11,0,0,1844674,0,0,0,0
sk,Slovakia,Europe,12,2018-08-17,12,0,0,1856359,0,0,0,0
sk,Slovakia,Europe,13,2018-08-24,13,0,0,1745234,0,0,0,0
sk,Slovakia,Europe,14,2018-08-31,14,0,0,2024877,0,0,0,0
sk,Slovakia,Europe,15,2018-09-07,15,0,0,1975851,0,0,0,0
sk,Slovakia,Europe,16,2018-09-14,16,0,0,1982482,0,0,0,0
sk,Slovakia,Europe,17,2018-09-21,17,0,0,1969050,0,0,0,0
sk,Slovakia,Europe,18,2018-09-28,18,0,0,1951417,0,0,0,0
sk,Slovakia,Europe,19,2018-10-05,19,0,0,2071818,0,0,0,0
sk,Slovakia,Europe,20,2018-10-12,20,0,0,2038913,0,0,0,0
sk,Slovakia,Europe,21,2018-10-19,21,0,0,2092885,0,0,0,0
sk,Slovakia,Europe,22,2018-10-26,22,0,0,2056720,0,0,0,0
sk,Slovakia,Europe,23,2018-11-02,23,0,0,2000463,0,0,0,0
sk,Slovakia,Europe,24,2018-11-09,24,0,0,2264360,0,0,0,0
sk,Slovakia,Europe,25,2018-11-16,25,0,0,2175521,0,0,0,0
sk,Slovakia,Europe,26,2018-11-23,26,0,0,2113026,0,0,0,0
sk,Slovakia,Europe,27,2018-11-30,27,0,0,2457426,0,0,0,0
sk,Slovakia,Europe,28,2018-12-07,28,0,0,2473577,0,0,0,0
sk,Slovakia,Europe,29,2018-12-14,29,0,0,2818930,0,0,0,0
sk,Slovakia,Europe,30,2018-12-21,30,0,0,2930357,0,0,0,0
sk,Slovakia,Europe,31,2018-12-28,31,0,0,2145511,0,0,0,0
sk,Slovakia,Europe,32,2019-01-04,32,0,0,2216847,0,0,0,0
sk,Slovakia,Europe,33,2019-01-11,33,0,0,2358962,0,0,0,0
sk,Slovakia,Europe,34,2019-01-18,34,0,0,2397404,0,0,0,0
sk,Slovakia,Europe,35,2019-01-25,35,0,0,2406327,0,0,0,0
sk,Slovakia,Europe,36,2019-02-01,36,0,0,2391622,0,0,0,0
sk,Slovakia,Europe,37,2019-02-08,37,0,0,2502233,0,0,0,0
sk,Slovakia,Europe,38,2019-02-15,38,0,0,2420204,0,0,0,0
sk,Slovakia,Europe,39,2019-02-22,39,0,0,2343819,0,0,0,0
sk,Slovakia,Europe,40,2019-03-01,40,0,0,2321670,0,0,0,0
sk,Slovakia,Europe,41,2019-03-08,41,0,1,2277335,0,0,0,0
sk,Slovakia,Europe,42,2019-03-15,42,0,1,2265969,0,0,0,0
sk,Slovakia,Europe,43,2019-03-22,43,0,1,2274990,0,0,0,0
sk,Slovakia,Europe,44,2019-03-29,44,0,1,2536012,0,0,0,0
sk,Slovakia,Europe,45,2019-04-05,45,0,1,2357705,0,0,0,0
sk,Slovakia,Europe,46,2019-04-12,46,0,1,2410868,0,0,0,0
sk,Slovakia,Europe,47,2019-04-19,47,0,1,2105954,0,0,0,0
sk,Slovakia,Europe,48,2019-04-26,48,0,1,2290978,0,0,0,0
sk,Slovakia,Europe,49,2019-05-03,49,0,1,2253503,0,0,0,0
sk,Slovakia,Europe,50,2019-05-10,50,0,1,2119562,0,0,0,0
sk,Slovakia,Europe,51,2019-05-17,51,0,1,2532679,0,0,0,0
sk,Slovakia,Europe,52,2019-05-24,52,0,1,2943065,0,0,0,0
sk,Slovakia,Europe,53,2019-05-31,1,1,0,2714386,0,0,0,0
sk,Slovakia,Europe,54,2019-06-07,2,1,0,2572985,0,0,0,0
sk,Slovakia,Europe,55,2019-06-14,3,1,0,2570959,0,0,0,0
sk,Slovakia,Europe,56,2019-06-21,4,1,0,2875514,0,0,0,0
sk,Slovakia,Europe,57,2019-06-28,5,1,0,2962103,0,0,0,0
sk,Slovakia,Europe,58,2019-07-05,6,1,0,2709807,0,0,0,0
sk,Slovakia,Europe,59,2019-07-12,7,1,0,2856568,0,0,0,0
sk,Slovakia,Europe,60,2019-07-19,8,1,0,2670873,0,0,0,0
sk,Slovakia,Europe,61,2019-07-26,9,1,0,2516566,0,0,0,0
sk,Slovakia,Europe,62,2019-08-02,10,1,0,2547414,0,0,0,0
sk,Slovakia,Europe,63,2019-08-09,11,1,0,2503780,0,0,0,0
sk,Slovakia,Europe,64,2019-08-16,12,1,0,2479844,0,0,0,0
sk,Slovakia,Europe,65,2019-08-23,13,1,0,2349020,0,0,0,0
sk,Slovakia,Europe,66,2019-08-30,14,1,0,3208102,0,0,0,0
sk,Slovakia,Europe,67,2019-09-06,15,1,0,3369809,0,0,0,0
sk,Slovakia,Europe,68,2019-09-13,16,1,0,3192377,0,0,0,0
sk,Slovakia,Europe,69,2019-09-20,17,1,0,2980690,0,0,0,0
sk,Slovakia,Europe,70,2019-09-27,18,1,0,2925127,0,0,0,0
sk,Slovakia,Europe,71,2019-10-04,19,1,0,2930304,0,0,0,0
sk,Slovakia,Europe,72,2019-10-11,20,1,0,2992162,0,0,0,0
sk,Slovakia,Europe,73,2019-10-18,21,1,0,2911590,0,0,0,0
sk,Slovakia,Europe,74,2019-10-25,22,1,0,3181560,0,0,0,0
sk,Slovakia,Europe,75,2019-11-01,23,1,0,3139623,0,0,0,0
sk,Slovakia,Europe,76,2019-11-08,24,1,0,2880282,0,0,0,0
sk,Slovakia,Europe,77,2019-11-15,25,1,0,3530945,0,0,0,0
sk,Slovakia,Europe,78,2019-11-22,26,1,0,3399430,0,0,0,0
sk,Slovakia,Europe,79,2019-11-29,27,1,0,3369424,0,0,0,0
sk,Slovakia,Europe,80,2019-12-06,28,1,0,3672004,0,0,0,0
sk,Slovakia,Europe,81,2019-12-13,29,1,0,5594782,0,0,0,0
sk,Slovakia,Europe,82,2019-12-20,30,1,0,5010402,0,0,0,0
sk,Slovakia,Europe,83,2019-12-27,31,1,0,3503727,0,0,0,0
sk,Slovakia,Europe,84,2020-01-03,32,1,0,3512991,0,0,0,0
sk,Slovakia,Europe,85,2020-01-10,33,1,0,3778328,0,0,0,0
sk,Slovakia,Europe,86,2020-01-17,34,1,0,3950841,0,0,0,0
sk,Slovakia,Europe,87,2020-01-24,35,1,0,3720903,0,0,0,0
sk,Slovakia,Europe,88,2020-01-31,36,1,0,3542197,0,0,0,0
sk,Slovakia,Europe,89,2020-02-07,37,1,0,3473006,0,0,0,0
sk,Slovakia,Europe,90,2020-02-14,38,1,0,3554864,0,0,0,0
sk,Slovakia,Europe,91,2020-02-21,39,1,0,3469929,0,0,0,0
sk,Slovakia,Europe,92,2020-02-28,40,1,0,3361977,0,0,0,0
sk,Slovakia,Europe,93,2020-03-06,41,1,1,4066509,0,0,0,0
sk,Slovakia,Europe,94,2020-03-13,42,1,1,3685856,97,0,17.808716,0
sk,Slovakia,Europe,95,2020-03-20,43,1,1,3737812,109,0,20.011856,0
sk,Slovakia,Europe,96,2020-03-27,44,1,1,3627535,184,0,33.781483,0
sk,Slovakia,Europe,97,2020-04-03,45,1,1,3552547,282,2,51.773792,0.36719003
sk,Slovakia,Europe,98,2020-04-10,46,1,1,3580411,181,4,33.230698,0.73438007
sk,Slovakia,Europe,99,2020-04-17,47,1,1,3493707,381,8,69.949699,1.4687601
sk,Slovakia,Europe,100,2020-04-24,48,1,1,3702980,147,8,26.988466,1.4687601
sk,Slovakia,Europe,101,2020-05-01,49,1,1,4224145,38,3,6.9766107,0.55078506
sk,Slovakia,Europe,102,2020-05-08,50,1,1,4028665,40,2,7.3438005,0.36719003
sk,Slovakia,Europe,103,2020-05-15,51,1,1,3680164,27,1,4.9570656,0.18359502
sk,Slovakia,Europe,104,2020-05-22,52,1,1,3557393,19,0,3.4883053,0
sv,El Salvador,North America,1,2018-06-01,1,0,0,2312958,0,0,0,0
sv,El Salvador,North America,2,2018-06-08,2,0,0,2295003,0,0,0,0
sv,El Salvador,North America,3,2018-06-15,3,0,0,2216412,0,0,0,0
sv,El Salvador,North America,4,2018-06-22,4,0,0,2310401,0,0,0,0
sv,El Salvador,North America,5,2018-06-29,5,0,0,2461585,0,0,0,0
sv,El Salvador,North America,6,2018-07-06,6,0,0,2431323,0,0,0,0
sv,El Salvador,North America,7,2018-07-13,7,0,0,2483912,0,0,0,0
sv,El Salvador,North America,8,2018-07-20,8,0,0,2536260,0,0,0,0
sv,El Salvador,North America,9,2018-07-27,9,0,0,2574870,0,0,0,0
sv,El Salvador,North America,10,2018-08-03,10,0,0,2392880,0,0,0,0
sv,El Salvador,North America,11,2018-08-10,11,0,0,2434158,0,0,0,0
sv,El Salvador,North America,12,2018-08-17,12,0,0,2469443,0,0,0,0
sv,El Salvador,North America,13,2018-08-24,13,0,0,2482799,0,0,0,0
sv,El Salvador,North America,14,2018-08-31,14,0,0,2477497,0,0,0,0
sv,El Salvador,North America,15,2018-09-07,15,0,0,2430994,0,0,0,0
sv,El Salvador,North America,16,2018-09-14,16,0,0,2446085,0,0,0,0
sv,El Salvador,North America,17,2018-09-21,17,0,0,2416364,0,0,0,0
sv,El Salvador,North America,18,2018-09-28,18,0,0,2522879,0,0,0,0
sv,El Salvador,North America,19,2018-10-05,19,0,0,2504243,0,0,0,0
sv,El Salvador,North America,20,2018-10-12,20,0,0,2623416,0,0,0,0
sv,El Salvador,North America,21,2018-10-19,21,0,0,2582753,0,0,0,0
sv,El Salvador,North America,22,2018-10-26,22,0,0,2686701,0,0,0,0
sv,El Salvador,North America,23,2018-11-02,23,0,0,2642117,0,0,0,0
sv,El Salvador,North America,24,2018-11-09,24,0,0,2808689,0,0,0,0
sv,El Salvador,North America,25,2018-11-16,25,0,0,2762507,0,0,0,0
sv,El Salvador,North America,26,2018-11-23,26,0,0,2729441,0,0,0,0
sv,El Salvador,North America,27,2018-11-30,27,0,0,2737151,0,0,0,0
sv,El Salvador,North America,28,2018-12-07,28,0,0,2714836,0,0,0,0
sv,El Salvador,North America,29,2018-12-14,29,0,0,2801265,0,0,0,0
sv,El Salvador,North America,30,2018-12-21,30,0,0,2851498,0,0,0,0
sv,El Salvador,North America,31,2018-12-28,31,0,0,2912145,0,0,0,0
sv,El Salvador,North America,32,2019-01-04,32,0,0,2937295,0,0,0,0
sv,El Salvador,North America,33,2019-01-11,33,0,0,2983479,0,0,0,0
sv,El Salvador,North America,34,2019-01-18,34,0,0,3100028,0,0,0,0
sv,El Salvador,North America,35,2019-01-25,35,0,0,3245269,0,0,0,0
sv,El Salvador,North America,36,2019-02-01,36,0,0,3291855,0,0,0,0
sv,El Salvador,North America,37,2019-02-08,37,0,0,3360984,0,0,0,0
sv,El Salvador,North America,38,2019-02-15,38,0,0,3372014,0,0,0,0
sv,El Salvador,North America,39,2019-02-22,39,0,0,3365227,0,0,0,0
sv,El Salvador,North America,40,2019-03-01,40,0,0,3382127,0,0,0,0
sv,El Salvador,North America,41,2019-03-08,41,0,1,3354086,0,0,0,0
sv,El Salvador,North America,42,2019-03-15,42,0,1,3362779,0,0,0,0
sv,El Salvador,North America,43,2019-03-22,43,0,1,3354418,0,0,0,0
sv,El Salvador,North America,44,2019-03-29,44,0,1,3394128,0,0,0,0
sv,El Salvador,North America,45,2019-04-05,45,0,1,3335355,0,0,0,0
sv,El Salvador,North America,46,2019-04-12,46,0,1,3507212,0,0,0,0
sv,El Salvador,North America,47,2019-04-19,47,0,1,3067969,0,0,0,0
sv,El Salvador,North America,48,2019-04-26,48,0,1,3229247,0,0,0,0
sv,El Salvador,North America,49,2019-05-03,49,0,1,3343269,0,0,0,0
sv,El Salvador,North America,50,2019-05-10,50,0,1,3301761,0,0,0,0
sv,El Salvador,North America,51,2019-05-17,51,0,1,3385190,0,0,0,0
sv,El Salvador,North America,52,2019-05-24,52,0,1,3419739,0,0,0,0
sv,El Salvador,North America,53,2019-05-31,1,1,0,3349538,0,0,0,0
sv,El Salvador,North America,54,2019-06-07,2,1,0,3406148,0,0,0,0
sv,El Salvador,North America,55,2019-06-14,3,1,0,3412496,0,0,0,0
sv,El Salvador,North America,56,2019-06-21,4,1,0,3481629,0,0,0,0
sv,El Salvador,North America,57,2019-06-28,5,1,0,3819236,0,0,0,0
sv,El Salvador,North America,58,2019-07-05,6,1,0,3572561,0,0,0,0
sv,El Salvador,North America,59,2019-07-12,7,1,0,3594454,0,0,0,0
sv,El Salvador,North America,60,2019-07-19,8,1,0,3653428,0,0,0,0
sv,El Salvador,North America,61,2019-07-26,9,1,0,3931026,0,0,0,0
sv,El Salvador,North America,62,2019-08-02,10,1,0,3775751,0,0,0,0
sv,El Salvador,North America,63,2019-08-09,11,1,0,3999610,0,0,0,0
sv,El Salvador,North America,64,2019-08-16,12,1,0,3919025,0,0,0,0
sv,El Salvador,North America,65,2019-08-23,13,1,0,4000279,0,0,0,0
sv,El Salvador,North America,66,2019-08-30,14,1,0,4045565,0,0,0,0
sv,El Salvador,North America,67,2019-09-06,15,1,0,4064041,0,0,0,0
sv,El Salvador,North America,68,2019-09-13,16,1,0,3990209,0,0,0,0
sv,El Salvador,North America,69,2019-09-20,17,1,0,3857876,0,0,0,0
sv,El Salvador,North America,70,2019-09-27,18,1,0,3842150,0,0,0,0
sv,El Salvador,North America,71,2019-10-04,19,1,0,3840672,0,0,0,0
sv,El Salvador,North America,72,2019-10-11,20,1,0,3826424,0,0,0,0
sv,El Salvador,North America,73,2019-10-18,21,1,0,3901324,0,0,0,0
sv,El Salvador,North America,74,2019-10-25,22,1,0,4026439,0,0,0,0
sv,El Salvador,North America,75,2019-11-01,23,1,0,3993616,0,0,0,0
sv,El Salvador,North America,76,2019-11-08,24,1,0,4053270,0,0,0,0
sv,El Salvador,North America,77,2019-11-15,25,1,0,4119142,0,0,0,0
sv,El Salvador,North America,78,2019-11-22,26,1,0,4352877,0,0,0,0
sv,El Salvador,North America,79,2019-11-29,27,1,0,4300462,0,0,0,0
sv,El Salvador,North America,80,2019-12-06,28,1,0,4408502,0,0,0,0
sv,El Salvador,North America,81,2019-12-13,29,1,0,4537477,0,0,0,0
sv,El Salvador,North America,82,2019-12-20,30,1,0,4580495,0,0,0,0
sv,El Salvador,North America,83,2019-12-27,31,1,0,4540715,0,0,0,0
sv,El Salvador,North America,84,2020-01-03,32,1,0,4579159,0,0,0,0
sv,El Salvador,North America,85,2020-01-10,33,1,0,5008046,0,0,0,0
sv,El Salvador,North America,86,2020-01-17,34,1,0,5087343,0,0,0,0
sv,El Salvador,North America,87,2020-01-24,35,1,0,5116096,0,0,0,0
sv,El Salvador,North America,88,2020-01-31,36,1,0,5143920,0,0,0,0
sv,El Salvador,North America,89,2020-02-07,37,1,0,5177138,0,0,0,0
sv,El Salvador,North America,90,2020-02-14,38,1,0,5307252,0,0,0,0
sv,El Salvador,North America,91,2020-02-21,39,1,0,5177403,0,0,0,0
sv,El Salvador,North America,92,2020-02-28,40,1,0,7206412,0,0,0,0
sv,El Salvador,North America,93,2020-03-06,41,1,1,6698597,0,0,0,0
sv,El Salvador,North America,94,2020-03-13,42,1,1,5763087,0,0,0,0
sv,El Salvador,North America,95,2020-03-20,43,1,1,5421408,12,0,1.8689423,0
sv,El Salvador,North America,96,2020-03-27,44,1,1,5156052,28,2,4.3608651,0.31149039
sv,El Salvador,North America,97,2020-04-03,45,1,1,4767942,62,3,9.6562014,0.46723557
sv,El Salvador,North America,98,2020-04-10,46,1,1,4862729,56,1,8.7217302,0.15574519
sv,El Salvador,North America,99,2020-04-17,47,1,1,4960473,78,2,12.148125,0.31149039
sv,El Salvador,North America,100,2020-04-24,48,1,1,4911369,140,1,21.804327,0.15574519
sv,El Salvador,North America,101,2020-05-01,49,1,1,4740715,318,6,49.52697,0.93447113
sv,El Salvador,North America,102,2020-05-08,50,1,1,5096633,417,5,64.945747,0.77872598
sv,El Salvador,North America,103,2020-05-15,51,1,1,4574364,459,12,71.487045,1.8689423
sv,El Salvador,North America,104,2020-05-22,52,1,1,4547340,538,7,83.790916,1.0902163
th,Thailand,Asia,1,2018-06-01,1,0,0,5279161,0,0,0,0
th,Thailand,Asia,2,2018-06-08,2,0,0,5608385,0,0,0,0
th,Thailand,Asia,3,2018-06-15,3,0,0,6466206,0,0,0,0
th,Thailand,Asia,4,2018-06-22,4,0,0,6313362,0,0,0,0
th,Thailand,Asia,5,2018-06-29,5,0,0,6402875,0,0,0,0
th,Thailand,Asia,6,2018-07-06,6,0,0,6398281,0,0,0,0
th,Thailand,Asia,7,2018-07-13,7,0,0,6414828,0,0,0,0
th,Thailand,Asia,8,2018-07-20,8,0,0,6525827,0,0,0,0
th,Thailand,Asia,9,2018-07-27,9,0,0,6526283,0,0,0,0
th,Thailand,Asia,10,2018-08-03,10,0,0,6600002,0,0,0,0
th,Thailand,Asia,11,2018-08-10,11,0,0,6790638,0,0,0,0
th,Thailand,Asia,12,2018-08-17,12,0,0,6773606,0,0,0,0
th,Thailand,Asia,13,2018-08-24,13,0,0,7186492,0,0,0,0
th,Thailand,Asia,14,2018-08-31,14,0,0,6956250,0,0,0,0
th,Thailand,Asia,15,2018-09-07,15,0,0,6948581,0,0,0,0
th,Thailand,Asia,16,2018-09-14,16,0,0,6886741,0,0,0,0
th,Thailand,Asia,17,2018-09-21,17,0,0,7273056,0,0,0,0
th,Thailand,Asia,18,2018-09-28,18,0,0,7277087,0,0,0,0
th,Thailand,Asia,19,2018-10-05,19,0,0,7241218,0,0,0,0
th,Thailand,Asia,20,2018-10-12,20,0,0,7431170,0,0,0,0
th,Thailand,Asia,21,2018-10-19,21,0,0,7970079,0,0,0,0
th,Thailand,Asia,22,2018-10-26,22,0,0,8935140,0,0,0,0
th,Thailand,Asia,23,2018-11-02,23,0,0,9312710,0,0,0,0
th,Thailand,Asia,24,2018-11-09,24,0,0,9549797,0,0,0,0
th,Thailand,Asia,25,2018-11-16,25,0,0,9603906,0,0,0,0
th,Thailand,Asia,26,2018-11-23,26,0,0,9471936,0,0,0,0
th,Thailand,Asia,27,2018-11-30,27,0,0,9434273,0,0,0,0
th,Thailand,Asia,28,2018-12-07,28,0,0,8991541,0,0,0,0
th,Thailand,Asia,29,2018-12-14,29,0,0,9084018,0,0,0,0
th,Thailand,Asia,30,2018-12-21,30,0,0,9081773,0,0,0,0
th,Thailand,Asia,31,2018-12-28,31,0,0,8898039,0,0,0,0
th,Thailand,Asia,32,2019-01-04,32,0,0,8859067,0,0,0,0
th,Thailand,Asia,33,2019-01-11,33,0,0,9098975,0,0,0,0
th,Thailand,Asia,34,2019-01-18,34,0,0,9429454,0,0,0,0
th,Thailand,Asia,35,2019-01-25,35,0,0,9452912,0,0,0,0
th,Thailand,Asia,36,2019-02-01,36,0,0,9602209,0,0,0,0
th,Thailand,Asia,37,2019-02-08,37,0,0,9862783,0,0,0,0
th,Thailand,Asia,38,2019-02-15,38,0,0,9990495,0,0,0,0
th,Thailand,Asia,39,2019-02-22,39,0,0,10005608,0,0,0,0
th,Thailand,Asia,40,2019-03-01,40,0,0,10733589,0,0,0,0
th,Thailand,Asia,41,2019-03-08,41,0,1,10539205,0,0,0,0
th,Thailand,Asia,42,2019-03-15,42,0,1,10331790,0,0,0,0
th,Thailand,Asia,43,2019-03-22,43,0,1,10442206,0,0,0,0
th,Thailand,Asia,44,2019-03-29,44,0,1,10632419,0,0,0,0
th,Thailand,Asia,45,2019-04-05,45,0,1,11934131,0,0,0,0
th,Thailand,Asia,46,2019-04-12,46,0,1,12090635,0,0,0,0
th,Thailand,Asia,47,2019-04-19,47,0,1,11025149,0,0,0,0
th,Thailand,Asia,48,2019-04-26,48,0,1,10887842,0,0,0,0
th,Thailand,Asia,49,2019-05-03,49,0,1,11247538,0,0,0,0
th,Thailand,Asia,50,2019-05-10,50,0,1,11155283,0,0,0,0
th,Thailand,Asia,51,2019-05-17,51,0,1,11398460,0,0,0,0
th,Thailand,Asia,52,2019-05-24,52,0,1,11490964,0,0,0,0
th,Thailand,Asia,53,2019-05-31,1,1,0,11449028,0,0,0,0
th,Thailand,Asia,54,2019-06-07,2,1,0,11727944,0,0,0,0
th,Thailand,Asia,55,2019-06-14,3,1,0,11768549,0,0,0,0
th,Thailand,Asia,56,2019-06-21,4,1,0,12501931,0,0,0,0
th,Thailand,Asia,57,2019-06-28,5,1,0,13305021,0,0,0,0
th,Thailand,Asia,58,2019-07-05,6,1,0,14031050,0,0,0,0
th,Thailand,Asia,59,2019-07-12,7,1,0,14177768,0,0,0,0
th,Thailand,Asia,60,2019-07-19,8,1,0,13869767,0,0,0,0
th,Thailand,Asia,61,2019-07-26,9,1,0,14816588,0,0,0,0
th,Thailand,Asia,62,2019-08-02,10,1,0,15742186,0,0,0,0
th,Thailand,Asia,63,2019-08-09,11,1,0,16096336,0,0,0,0
th,Thailand,Asia,64,2019-08-16,12,1,0,16179449,0,0,0,0
th,Thailand,Asia,65,2019-08-23,13,1,0,17297982,0,0,0,0
th,Thailand,Asia,66,2019-08-30,14,1,0,17576412,0,0,0,0
th,Thailand,Asia,67,2019-09-06,15,1,0,17707260,0,0,0,0
th,Thailand,Asia,68,2019-09-13,16,1,0,17890628,0,0,0,0
th,Thailand,Asia,69,2019-09-20,17,1,0,17352324,0,0,0,0
th,Thailand,Asia,70,2019-09-27,18,1,0,17068029,0,0,0,0
th,Thailand,Asia,71,2019-10-04,19,1,0,17873559,0,0,0,0
th,Thailand,Asia,72,2019-10-11,20,1,0,17942940,0,0,0,0
th,Thailand,Asia,73,2019-10-18,21,1,0,17970204,0,0,0,0
th,Thailand,Asia,74,2019-10-25,22,1,0,18685138,0,0,0,0
th,Thailand,Asia,75,2019-11-01,23,1,0,18556016,0,0,0,0
th,Thailand,Asia,76,2019-11-08,24,1,0,17648634,0,0,0,0
th,Thailand,Asia,77,2019-11-15,25,1,0,17149572,0,0,0,0
th,Thailand,Asia,78,2019-11-22,26,1,0,16988615,0,0,0,0
th,Thailand,Asia,79,2019-11-29,27,1,0,16985462,0,0,0,0
th,Thailand,Asia,80,2019-12-06,28,1,0,17310987,0,0,0,0
th,Thailand,Asia,81,2019-12-13,29,1,0,18037692,0,0,0,0
th,Thailand,Asia,82,2019-12-20,30,1,0,18860384,0,0,0,0
th,Thailand,Asia,83,2019-12-27,31,1,0,18874931,0,0,0,0
th,Thailand,Asia,84,2020-01-03,32,1,0,18696211,0,0,0,0
th,Thailand,Asia,85,2020-01-10,33,1,0,19021843,1,0,0.014403302,0
th,Thailand,Asia,86,2020-01-17,34,1,0,19291754,3,0,0.043209907,0
th,Thailand,Asia,87,2020-01-24,35,1,0,19019520,10,0,0.14403301,0
th,Thailand,Asia,88,2020-01-31,36,1,0,19132931,11,0,0.15843633,0
th,Thailand,Asia,89,2020-02-07,37,1,0,19652869,8,0,0.11522642,0
th,Thailand,Asia,90,2020-02-14,38,1,0,20529248,2,0,0.028806604,0
th,Thailand,Asia,91,2020-02-21,39,1,0,22840334,5,0,0.072016507,0
th,Thailand,Asia,92,2020-02-28,40,1,0,20996638,7,1,0.10082311,0.014403302
th,Thailand,Asia,93,2020-03-06,41,1,1,20985864,0,0,0,0
th,Thailand,Asia,94,2020-03-13,42,1,1,19523747,0,0,0,0
th,Thailand,Asia,95,2020-03-20,43,1,1,19042765,868,3,12.502067,0.043209907
th,Thailand,Asia,96,2020-03-27,44,1,1,19057594,726,8,10.456798,0.11522642
th,Thailand,Asia,97,2020-04-03,45,1,1,18822199,652,20,9.3909531,0.28806603
th,Thailand,Asia,98,2020-04-10,46,1,1,18813213,249,14,3.5864222,0.20164622
th,Thailand,Asia,99,2020-04-17,47,1,1,18254906,167,4,2.4053514,0.057613209
th,Thailand,Asia,100,2020-04-24,48,1,1,18502039,115,4,1.6563797,0.057613209
th,Thailand,Asia,101,2020-05-01,49,1,1,19343149,35,1,0.50411558,0.014403302
th,Thailand,Asia,102,2020-05-08,50,1,1,20017037,28,1,0.40329245,0.014403302
th,Thailand,Asia,103,2020-05-15,51,1,1,20104713,17,0,0.24485613,0
th,Thailand,Asia,104,2020-05-22,52,1,1,20340902,20,1,0.28806603,0.014403302
tr,Turkey,Asia,1,2018-06-01,1,0,0,29718844,0,0,0,0
tr,Turkey,Asia,2,2018-06-08,2,0,0,29437673,0,0,0,0
tr,Turkey,Asia,3,2018-06-15,3,0,0,28806750,0,0,0,0
tr,Turkey,Asia,4,2018-06-22,4,0,0,28712023,0,0,0,0
tr,Turkey,Asia,5,2018-06-29,5,0,0,28071736,0,0,0,0
tr,Turkey,Asia,6,2018-07-06,6,0,0,28572232,0,0,0,0
tr,Turkey,Asia,7,2018-07-13,7,0,0,29419703,0,0,0,0
tr,Turkey,Asia,8,2018-07-20,8,0,0,29235510,0,0,0,0
tr,Turkey,Asia,9,2018-07-27,9,0,0,29285496,0,0,0,0
tr,Turkey,Asia,10,2018-08-03,10,0,0,29487181,0,0,0,0
tr,Turkey,Asia,11,2018-08-10,11,0,0,28886970,0,0,0,0
tr,Turkey,Asia,12,2018-08-17,12,0,0,26698591,0,0,0,0
tr,Turkey,Asia,13,2018-08-24,13,0,0,27635228,0,0,0,0
tr,Turkey,Asia,14,2018-08-31,14,0,0,29482525,0,0,0,0
tr,Turkey,Asia,15,2018-09-07,15,0,0,29484984,0,0,0,0
tr,Turkey,Asia,16,2018-09-14,16,0,0,29303429,0,0,0,0
tr,Turkey,Asia,17,2018-09-21,17,0,0,31627004,0,0,0,0
tr,Turkey,Asia,18,2018-09-28,18,0,0,32295099,0,0,0,0
tr,Turkey,Asia,19,2018-10-05,19,0,0,34066726,0,0,0,0
tr,Turkey,Asia,20,2018-10-12,20,0,0,34181540,0,0,0,0
tr,Turkey,Asia,21,2018-10-19,21,0,0,34017106,0,0,0,0
tr,Turkey,Asia,22,2018-10-26,22,0,0,33876405,0,0,0,0
tr,Turkey,Asia,23,2018-11-02,23,0,0,32690010,0,0,0,0
tr,Turkey,Asia,24,2018-11-09,24,0,0,33176697,0,0,0,0
tr,Turkey,Asia,25,2018-11-16,25,0,0,33128369,0,0,0,0
tr,Turkey,Asia,26,2018-11-23,26,0,0,32742714,0,0,0,0
tr,Turkey,Asia,27,2018-11-30,27,0,0,33432050,0,0,0,0
tr,Turkey,Asia,28,2018-12-07,28,0,0,34318114,0,0,0,0
tr,Turkey,Asia,29,2018-12-14,29,0,0,34332137,0,0,0,0
tr,Turkey,Asia,30,2018-12-21,30,0,0,34282792,0,0,0,0
tr,Turkey,Asia,31,2018-12-28,31,0,0,33933110,0,0,0,0
tr,Turkey,Asia,32,2019-01-04,32,0,0,33265037,0,0,0,0
tr,Turkey,Asia,33,2019-01-11,33,0,0,35683357,0,0,0,0
tr,Turkey,Asia,34,2019-01-18,34,0,0,35661471,0,0,0,0
tr,Turkey,Asia,35,2019-01-25,35,0,0,39381514,0,0,0,0
tr,Turkey,Asia,36,2019-02-01,36,0,0,44093308,0,0,0,0
tr,Turkey,Asia,37,2019-02-08,37,0,0,43080119,0,0,0,0
tr,Turkey,Asia,38,2019-02-15,38,0,0,45600888,0,0,0,0
tr,Turkey,Asia,39,2019-02-22,39,0,0,47556269,0,0,0,0
tr,Turkey,Asia,40,2019-03-01,40,0,0,46965835,0,0,0,0
tr,Turkey,Asia,41,2019-03-08,41,0,1,46273963,0,0,0,0
tr,Turkey,Asia,42,2019-03-15,42,0,1,45678233,0,0,0,0
